Concurso,Data,Local Realizacao,Rateio Processamento,Acumulou,Valor Acumulado,Dezenas,Premiacao
2434,2021-12-04T00:00:00-03:00,"SÃO PAULO, SP",False,True,30465573.56,"01, 02, 14, 28, 40, 51","Sena (0 ganhadores), Quina (37 ganhadores), Quadra (3663 ganhadores)"
2435,2021-12-07T00:00:00-03:00,"SÃO PAULO, SP",False,True,34440791.34,"05, 22, 30, 32, 33, 36","Sena (0 ganhadores), Quina (46 ganhadores), Quadra (3051 ganhadores)"
2436,2021-12-09T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"05, 15, 28, 32, 38, 54","Sena (1 ganhadores), Quina (65 ganhadores), Quadra (4285 ganhadores)"
2437,2021-12-11T00:00:00-03:00,"SÃO PAULO, SP",False,True,2978252.29,"01, 19, 41, 46, 48, 55","Sena (0 ganhadores), Quina (16 ganhadores), Quadra (1416 ganhadores)"
2438,2021-12-15T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"04, 11, 19, 25, 37, 55","Sena (1 ganhadores), Quina (99 ganhadores), Quadra (5073 ganhadores)"
2439,2021-12-18T00:00:00-03:00,"SÃO PAULO, SP",False,True,93986574.37,"02, 08, 34, 38, 47, 51","Sena (0 ganhadores), Quina (46 ganhadores), Quadra (3008 ganhadores)"
2440,2021-12-31T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"12, 15, 23, 32, 33, 46","Sena (2 ganhadores), Quina (1712 ganhadores), Quadra (143494 ganhadores)"
2441,2022-01-05T00:00:00-03:00,"SÃO PAULO, SP",False,True,2774216.16,"09, 41, 42, 46, 47, 54","Sena (0 ganhadores), Quina (18 ganhadores), Quadra (1588 ganhadores)"
2442,2022-01-08T00:00:00-03:00,"SÃO PAULO, SP",False,True,6445978.98,"02, 07, 09, 25, 41, 49","Sena (0 ganhadores), Quina (63 ganhadores), Quadra (4651 ganhadores)"
2443,2022-01-12T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"01, 05, 12, 13, 17, 31","Sena (2 ganhadores), Quina (161 ganhadores), Quadra (8131 ganhadores)"
2444,2022-01-15T00:00:00-03:00,"SÃO PAULO, SP",False,True,11886391.96,"15, 17, 20, 35, 37, 43","Sena (0 ganhadores), Quina (58 ganhadores), Quadra (3161 ganhadores)"
2445,2022-01-19T00:00:00-03:00,"SÃO PAULO, SP",False,True,16336473.72,"11, 25, 32, 37, 47, 56","Sena (0 ganhadores), Quina (63 ganhadores), Quadra (3802 ganhadores)"
2446,2022-01-22T00:00:00-03:00,"SÃO PAULO, SP",False,True,21967067.62,"01, 13, 27, 41, 51, 58","Sena (0 ganhadores), Quina (74 ganhadores), Quadra (4344 ganhadores)"
2447,2022-01-25T00:00:00-03:00,"SÃO PAULO, SP",False,True,25693704.42,"13, 19, 29, 42, 49, 52","Sena (0 ganhadores), Quina (42 ganhadores), Quadra (3080 ganhadores)"
2448,2022-01-27T00:00:00-03:00,"SÃO PAULO, SP",False,True,30710743.7,"18, 30, 32, 35, 40, 48","Sena (0 ganhadores), Quina (53 ganhadores), Quadra (3529 ganhadores)"
2449,2022-01-29T00:00:00-03:00,"SÃO PAULO, SP",False,False,15646007.23,"14, 20, 21, 31, 49, 52","Sena (1 ganhadores), Quina (65 ganhadores), Quadra (3771 ganhadores)"
2450,2022-02-02T00:00:00-03:00,"SÃO PAULO, SP",False,True,20289204.34,"02, 06, 11, 15, 17, 39","Sena (0 ganhadores), Quina (94 ganhadores), Quadra (5633 ganhadores)"
2451,2022-02-05T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"13, 26, 31, 46, 51, 60","Sena (1 ganhadores), Quina (60 ganhadores), Quadra (4536 ganhadores)"
2452,2022-02-09T00:00:00-03:00,"SÃO PAULO, SP",False,True,3070469.13,"08, 10, 51, 56, 57, 58","Sena (0 ganhadores), Quina (23 ganhadores), Quadra (2117 ganhadores)"
2453,2022-02-12T00:00:00-03:00,"SÃO PAULO, SP",False,True,7195264.4,"10, 14, 15, 24, 34, 44","Sena (0 ganhadores), Quina (63 ganhadores), Quadra (3892 ganhadores)"
2454,2022-02-16T00:00:00-03:00,"SÃO PAULO, SP",False,True,25302046.31,"09, 14, 22, 24, 44, 47","Sena (0 ganhadores), Quina (49 ganhadores), Quadra (4523 ganhadores)"
2455,2022-02-19T00:00:00-03:00,"SÃO PAULO, SP",False,True,31509244.82,"21, 38, 50, 53, 56, 59","Sena (0 ganhadores), Quina (44 ganhadores), Quadra (3811 ganhadores)"
2456,2022-02-22T00:00:00-03:00,"SÃO PAULO, SP",False,True,36149229.74,"28, 34, 40, 41, 52, 55","Sena (0 ganhadores), Quina (31 ganhadores), Quadra (2581 ganhadores)"
2457,2022-02-24T00:00:00-03:00,"SÃO PAULO, SP",False,True,42061607.15,"10, 19, 46, 47, 49, 50","Sena (0 ganhadores), Quina (51 ganhadores), Quadra (4414 ganhadores)"
2458,2022-02-26T00:00:00-03:00,"SÃO PAULO, SP",False,True,49781142.9,"15, 40, 44, 45, 47, 51","Sena (0 ganhadores), Quina (79 ganhadores), Quadra (5279 ganhadores)"
2459,2022-03-03T00:00:00-03:00,"SÃO PAULO,  SP",False,True,78988925.51,"15, 24, 33, 49, 53, 59","Sena (0 ganhadores), Quina (84 ganhadores), Quadra (6200 ganhadores)"
2460,2022-03-05T00:00:00-03:00,"SÃO PAULO, SP",False,True,91706759.32,"16, 17, 18, 28, 35, 47","Sena (0 ganhadores), Quina (155 ganhadores), Quadra (11542 ganhadores)"
2461,2022-03-09T00:00:00-03:00,"SÃO PAULO, SP",False,True,109276280.24,"08, 11, 16, 21, 32, 37","Sena (0 ganhadores), Quina (278 ganhadores), Quadra (17238 ganhadores)"
2462,2022-03-12T00:00:00-03:00,"SÃO PAULO, SP",False,True,130476737.46,"03, 16, 23, 41, 45, 57","Sena (0 ganhadores), Quina (294 ganhadores), Quadra (19576 ganhadores)"
2463,2022-03-16T00:00:00-03:00,"SÃO PAULO, SP",False,True,156987854.95,"11, 16, 31, 37, 42, 51","Sena (0 ganhadores), Quina (281 ganhadores), Quadra (20541 ganhadores)"
2464,2022-03-19T00:00:00-03:00,"SÃO PAULO, SP",False,False,69389852.3,"02, 07, 24, 43, 52, 56","Sena (2 ganhadores), Quina (496 ganhadores), Quadra (31802 ganhadores)"
2465,2022-03-23T00:00:00-03:00,"SÃO PAULO, SP",False,True,79564984.88,"03, 08, 23, 29, 53, 54","Sena (0 ganhadores), Quina (160 ganhadores), Quadra (11384 ganhadores)"
2466,2022-03-26T00:00:00-03:00,"SÃO PAULO, SP",False,True,91749995.68,"02, 03, 13, 20, 53, 54","Sena (0 ganhadores), Quina (156 ganhadores), Quadra (10583 ganhadores)"
2467,2022-03-30T00:00:00-03:00,"SÃO PAULO, SP",False,True,105826742.35,"01, 10, 19, 34, 35, 45","Sena (0 ganhadores), Quina (168 ganhadores), Quadra (11371 ganhadores)"
2468,2022-04-02T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"22, 35, 41, 42, 53, 57","Sena (1 ganhadores), Quina (267 ganhadores), Quadra (20734 ganhadores)"
2469,2022-04-06T00:00:00-03:00,"SÃO PAULO,  SP",False,True,39673720.61,"05, 28, 30, 38, 52, 55","Sena (0 ganhadores), Quina (34 ganhadores), Quadra (2246 ganhadores)"
2470,2022-04-09T00:00:00-03:00,"SÃO PAULO, SP",False,True,48208361.37,"08, 33, 40, 42, 48, 51","Sena (0 ganhadores), Quina (81 ganhadores), Quadra (6197 ganhadores)"
2471,2022-04-13T00:00:00-03:00,"SÃO PAULO, SP",False,True,57457043.28,"08, 23, 29, 30, 36, 55","Sena (0 ganhadores), Quina (95 ganhadores), Quadra (7346 ganhadores)"
2472,2022-04-16T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"05, 13, 18, 23, 35, 36","Sena (1 ganhadores), Quina (233 ganhadores), Quadra (14583 ganhadores)"
2473,2022-04-20T00:00:00-03:00,"SÃO PAULO, SP",False,True,3725738.29,"15, 18, 28, 42, 55, 60","Sena (0 ganhadores), Quina (23 ganhadores), Quadra (2630 ganhadores)"
2474,2022-04-23T00:00:00-03:00,"SÃO PAULO,  SP",False,True,30586951.42,"22, 30, 38, 39, 49, 56","Sena (0 ganhadores), Quina (27 ganhadores), Quadra (2372 ganhadores)"
2475,2022-04-26T00:00:00-03:00,"SÃO PAULO, SP",False,True,35156602.17,"01, 40, 44, 45, 58, 60","Sena (0 ganhadores), Quina (44 ganhadores), Quadra (3054 ganhadores)"
2476,2022-04-28T00:00:00-03:00,"SÃO PAULO, SP",False,True,41256708.63,"02, 07, 32, 46, 49, 55","Sena (0 ganhadores), Quina (72 ganhadores), Quadra (4799 ganhadores)"
2477,2022-04-30T00:00:00-03:00,"SÃO PAULO, SP",False,True,49142626.01,"20, 33, 37, 38, 49, 50","Sena (0 ganhadores), Quina (45 ganhadores), Quadra (4787 ganhadores)"
2478,2022-05-04T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"02, 17, 23, 28, 39, 46","Sena (1 ganhadores), Quina (196 ganhadores), Quadra (10963 ganhadores)"
2479,2022-05-07T00:00:00-03:00,"SÃO PAULO, SP",False,False,20612617.77,"10, 15, 17, 20, 21, 35","Sena (1 ganhadores), Quina (90 ganhadores), Quadra (5989 ganhadores)"
2480,2022-05-11T00:00:00-03:00,"SÃO PAULO, SP",False,True,26931702,"04, 06, 09, 31, 50, 56","Sena (0 ganhadores), Quina (74 ganhadores), Quadra (4757 ganhadores)"
2481,2022-05-14T00:00:00-03:00,"SÃO PAULO, SP",False,True,35165631.15,"01, 08, 21, 27, 36, 37","Sena (0 ganhadores), Quina (72 ganhadores), Quadra (5710 ganhadores)"
2482,2022-05-18T00:00:00-03:00,"SÃO PAULO, SP",False,True,43072091.08,"01, 32, 35, 44, 45, 57","Sena (0 ganhadores), Quina (52 ganhadores), Quadra (5101 ganhadores)"
2483,2022-05-21T00:00:00-03:00,"SÃO PAULO, SP",False,True,52957011.78,"20, 34, 38, 40, 49, 54","Sena (0 ganhadores), Quina (72 ganhadores), Quadra (5242 ganhadores)"
2484,2022-05-25T00:00:00-03:00,"SÃO PAULO,  SP",False,True,89629968.88,"11, 14, 36, 41, 54, 59","Sena (0 ganhadores), Quina (121 ganhadores), Quadra (7558 ganhadores)"
2485,2022-05-28T00:00:00-03:00,"SÃO PAULO, SP",False,True,105695165.13,"05, 12, 32, 38, 47, 60","Sena (0 ganhadores), Quina (188 ganhadores), Quadra (13488 ganhadores)"
2486,2022-05-31T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"08, 09, 17, 19, 33, 56","Sena (1 ganhadores), Quina (231 ganhadores), Quadra (15582 ganhadores)"
2487,2022-06-02T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"23, 36, 42, 48, 54, 58","Sena (1 ganhadores), Quina (141 ganhadores), Quadra (4588 ganhadores)"
2488,2022-06-04T00:00:00-03:00,"SÃO PAULO, SP",False,True,3941676.88,"17, 31, 34, 40, 56, 57","Sena (0 ganhadores), Quina (39 ganhadores), Quadra (2541 ganhadores)"
2489,2022-06-08T00:00:00-03:00,"SÃO PAULO, SP",False,True,34313545.28,"03, 10, 13, 25, 41, 42","Sena (0 ganhadores), Quina (92 ganhadores), Quadra (6187 ganhadores)"
2490,2022-06-11T00:00:00-03:00,"SÃO PAULO, SP",False,True,42154159.81,"11, 16, 17, 41, 46, 59","Sena (0 ganhadores), Quina (65 ganhadores), Quadra (5432 ganhadores)"
2491,2022-06-15T00:00:00-03:00,"SÃO PAULO, SP",False,True,50349405,"22, 29, 38, 43, 48, 53","Sena (0 ganhadores), Quina (83 ganhadores), Quadra (6198 ganhadores)"
2492,2022-06-18T00:00:00-03:00,"SÃO PAULO, SP",False,True,58926651.64,"10, 30, 31, 33, 42, 52","Sena (0 ganhadores), Quina (65 ganhadores), Quadra (6645 ganhadores)"
2493,2022-06-22T00:00:00-03:00,"SÃO PAULO, SP",False,True,68374657.73,"04, 09, 37, 43, 44, 56","Sena (0 ganhadores), Quina (149 ganhadores), Quadra (9549 ganhadores)"
2494,2022-06-25T00:00:00-03:00,"SÃO PAULO, SP",False,False,27939712.46,"01, 04, 10, 22, 53, 54","Sena (1 ganhadores), Quina (157 ganhadores), Quadra (11899 ganhadores)"
2495,2022-06-28T00:00:00-03:00,"SÃO PAULO, SP",False,True,31664380.64,"08, 12, 14, 30, 33, 41","Sena (0 ganhadores), Quina (37 ganhadores), Quadra (3602 ganhadores)"
2496,2022-06-30T00:00:00-03:00,"SÃO PAULO, SP",False,True,36672289.48,"07, 26, 31, 38, 46, 58","Sena (0 ganhadores), Quina (50 ganhadores), Quadra (3505 ganhadores)"
2497,2022-07-02T00:00:00-03:00,"SÃO PAULO, SP",False,True,43541372.7,"05, 14, 23, 46, 48, 52","Sena (0 ganhadores), Quina (87 ganhadores), Quadra (6309 ganhadores)"
2498,2022-07-06T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"09, 12, 26, 29, 46, 47","Sena (1 ganhadores), Quina (88 ganhadores), Quadra (7866 ganhadores)"
2499,2022-07-09T00:00:00-03:00,"SÃO PAULO, SP",False,True,21692427.8,"11, 19, 38, 47, 56, 59","Sena (0 ganhadores), Quina (30 ganhadores), Quadra (3158 ganhadores)"
2500,2022-07-13T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"05, 16, 25, 32, 39, 55","Sena (1 ganhadores), Quina (84 ganhadores), Quadra (4928 ganhadores)"
2501,2022-07-16T00:00:00-03:00,"SÃO PAULO, SP",False,True,3899470.54,"11, 27, 32, 40, 58, 59","Sena (0 ganhadores), Quina (30 ganhadores), Quadra (2331 ganhadores)"
2502,2022-07-20T00:00:00-03:00,"SÃO PAULO, SP",False,True,8248378.04,"16, 20, 21, 39, 44, 55","Sena (0 ganhadores), Quina (103 ganhadores), Quadra (2914 ganhadores)"
2503,2022-07-23T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"03, 14, 16, 38, 43, 45","Sena (1 ganhadores), Quina (91 ganhadores), Quadra (5194 ganhadores)"
2504,2022-07-27T00:00:00-03:00,"SÃO PAULO,  SP",False,True,17766858.97,"14, 33, 41, 42, 44, 55","Sena (0 ganhadores), Quina (39 ganhadores), Quadra (2885 ganhadores)"
2505,2022-07-30T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"03, 05, 19, 26, 43, 51","Sena (1 ganhadores), Quina (108 ganhadores), Quadra (6977 ganhadores)"
2506,2022-08-02T00:00:00-03:00,"SÃO PAULO, SP",False,True,2239676.89,"21, 22, 29, 34, 40, 44","Sena (0 ganhadores), Quina (12 ganhadores), Quadra (1145 ganhadores)"
2507,2022-08-04T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"04, 06, 12, 34, 35, 53","Sena (1 ganhadores), Quina (47 ganhadores), Quadra (3385 ganhadores)"
2508,2022-08-06T00:00:00-03:00,"SÃO PAULO, SP",False,True,3435428.42,"41, 45, 48, 51, 53, 58","Sena (0 ganhadores), Quina (26 ganhadores), Quadra (1510 ganhadores)"
2509,2022-08-10T00:00:00-03:00,"SÃO PAULO,  SP",False,True,20074834.59,"08, 37, 39, 50, 59, 60","Sena (0 ganhadores), Quina (47 ganhadores), Quadra (2560 ganhadores)"
2510,2022-08-13T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"08, 13, 25, 32, 44, 57","Sena (4 ganhadores), Quina (242 ganhadores), Quadra (10296 ganhadores)"
2511,2022-08-17T00:00:00-03:00,"SÃO PAULO, SP",False,True,3191408.35,"04, 10, 15, 39, 41, 49","Sena (0 ganhadores), Quina (31 ganhadores), Quadra (2031 ganhadores)"
2512,2022-08-20T00:00:00-03:00,"SÃO PAULO, SP",False,True,7821502.9,"07, 10, 34, 47, 49, 52","Sena (0 ganhadores), Quina (81 ganhadores), Quadra (4382 ganhadores)"
2513,2022-08-24T00:00:00-03:00,"SÃO PAULO, SP",False,True,12561383.62,"13, 19, 21, 35, 46, 50","Sena (0 ganhadores), Quina (62 ganhadores), Quadra (3823 ganhadores)"
2514,2022-08-27T00:00:00-03:00,"SÃO PAULO,  SP",False,True,33953898.66,"05, 15, 24, 34, 45, 52","Sena (0 ganhadores), Quina (52 ganhadores), Quadra (4477 ganhadores)"
2515,2022-08-31T00:00:00-03:00,"SÃO PAULO, SP",False,True,40890828.4,"03, 12, 19, 41, 45, 54","Sena (0 ganhadores), Quina (97 ganhadores), Quadra (6861 ganhadores)"
2516,2022-09-03T00:00:00-03:00,"SÃO PAULO, SP",False,True,49384545.61,"08, 17, 49, 51, 52, 53","Sena (0 ganhadores), Quina (94 ganhadores), Quadra (6665 ganhadores)"
2517,2022-09-08T00:00:00-03:00,"SÃO PAULO, SP",False,True,57698210.35,"01, 05, 06, 16, 22, 39","Sena (0 ganhadores), Quina (116 ganhadores), Quadra (8240 ganhadores)"
2518,2022-09-10T00:00:00-03:00,"SÃO PAULO, SP",False,True,65865634.54,"03, 22, 23, 44, 53, 60","Sena (0 ganhadores), Quina (112 ganhadores), Quadra (7288 ganhadores)"
2519,2022-09-13T00:00:00-03:00,"SÃO PAULO,  SP",False,True,98323155.1,"03, 08, 20, 36, 38, 57","Sena (0 ganhadores), Quina (88 ganhadores), Quadra (6736 ganhadores)"
2520,2022-09-15T00:00:00-03:00,"SÃO PAULO, SP",False,True,110015734.03,"02, 17, 22, 41, 58, 60","Sena (0 ganhadores), Quina (160 ganhadores), Quadra (10126 ganhadores)"
2521,2022-09-17T00:00:00-03:00,"SÃO PAULO, SP",False,True,124667917.23,"23, 28, 33, 38, 55, 59","Sena (0 ganhadores), Quina (189 ganhadores), Quadra (12204 ganhadores)"
2522,2022-09-21T00:00:00-03:00,"SÃO PAULO, SP",False,True,144922165.99,"04, 05, 25, 32, 39, 40","Sena (0 ganhadores), Quina (202 ganhadores), Quadra (17799 ganhadores)"
2523,2022-09-24T00:00:00-03:00,"SÃO PAULO, SP",False,True,169218785.1,"01, 10, 27, 36, 37, 45","Sena (0 ganhadores), Quina (294 ganhadores), Quadra (20572 ganhadores)"
2524,2022-09-28T00:00:00-03:00,"SÃO PAULO,  SP",False,True,267006265.85,"03, 20, 22, 37, 41, 43","Sena (0 ganhadores), Quina (404 ganhadores), Quadra (30194 ganhadores)"
2525,2022-10-01T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"04, 13, 21, 26, 47, 51","Sena (2 ganhadores), Quina (814 ganhadores), Quadra (52760 ganhadores)"
2526,2022-10-05T00:00:00-03:00,"SÃO PAULO, SP",False,True,4234172.81,"02, 16, 24, 38, 43, 59","Sena (0 ganhadores), Quina (107 ganhadores), Quadra (4518 ganhadores)"
2527,2022-10-08T00:00:00-03:00,"SÃO PAULO, SP",False,True,10242650.28,"08, 19, 29, 38, 48, 56","Sena (0 ganhadores), Quina (80 ganhadores), Quadra (4182 ganhadores)"
2528,2022-10-13T00:00:00-03:00,"SÃO PAULO, SP",False,True,16470907.98,"04, 15, 22, 53, 56, 60","Sena (0 ganhadores), Quina (64 ganhadores), Quadra (4684 ganhadores)"
2529,2022-10-15T00:00:00-03:00,"SÃO PAULO,  SP",False,True,69851771.07,"03, 05, 32, 56, 57, 59","Sena (0 ganhadores), Quina (84 ganhadores), Quadra (5632 ganhadores)"
2530,2022-10-18T00:00:00-03:00,"SÃO PAULO, SP",False,True,76812987.97,"14, 17, 18, 28, 30, 44","Sena (0 ganhadores), Quina (80 ganhadores), Quadra (6922 ganhadores)"
2531,2022-10-20T00:00:00-03:00,"SÃO PAULO, SP",False,True,86434034.75,"01, 05, 18, 49, 55, 56","Sena (0 ganhadores), Quina (107 ganhadores), Quadra (7174 ganhadores)"
2532,2022-10-22T00:00:00-03:00,"SÃO PAULO, SP",False,True,99395922.57,"10, 14, 17, 18, 23, 30","Sena (0 ganhadores), Quina (259 ganhadores), Quadra (18616 ganhadores)"
2533,2022-10-26T00:00:00-03:00,"SÃO PAULO, SP",False,True,114116759.04,"17, 18, 20, 37, 45, 53","Sena (0 ganhadores), Quina (134 ganhadores), Quadra (11048 ganhadores)"
2534,2022-10-29T00:00:00-03:00,"SÃO PAULO, SP",False,False,38792396.04,"28, 36, 39, 44, 56, 60","Sena (1 ganhadores), Quina (176 ganhadores), Quadra (12797 ganhadores)"
2535,2022-11-03T00:00:00-03:00,"SÃO PAULO, SP",False,True,45935605.33,"01, 03, 24, 37, 51, 56","Sena (0 ganhadores), Quina (59 ganhadores), Quadra (5885 ganhadores)"
2536,2022-11-05T00:00:00-03:00,"SÃO PAULO, SP",False,True,54575161.62,"09, 22, 27, 30, 33, 45","Sena (0 ganhadores), Quina (163 ganhadores), Quadra (10787 ganhadores)"
2537,2022-11-09T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"12, 24, 26, 31, 37, 48","Sena (1 ganhadores), Quina (94 ganhadores), Quadra (9282 ganhadores)"
2538,2022-11-12T00:00:00-03:00,"SÃO PAULO, SP",False,True,4837128.77,"06, 15, 19, 20, 33, 52","Sena (0 ganhadores), Quina (45 ganhadores), Quadra (4693 ganhadores)"
2539,2022-11-16T00:00:00-03:00,"SÃO PAULO,  SP",False,True,31145754.74,"01, 23, 32, 33, 36, 59","Sena (0 ganhadores), Quina (32 ganhadores), Quadra (3223 ganhadores)"
2540,2022-11-19T00:00:00-03:00,"SÃO PAULO, SP",False,True,38761752.82,"02, 08, 28, 34, 41, 49","Sena (0 ganhadores), Quina (90 ganhadores), Quadra (6404 ganhadores)"
2541,2022-11-22T00:00:00-03:00,"SÃO PAULO, SP",False,True,43978243.89,"10, 28, 45, 47, 57, 59","Sena (0 ganhadores), Quina (51 ganhadores), Quadra (3793 ganhadores)"
2542,2022-11-24T00:00:00-03:00,"SÃO PAULO, SP",False,True,49768134.07,"12, 20, 22, 25, 26, 55","Sena (0 ganhadores), Quina (74 ganhadores), Quadra (5246 ganhadores)"
2543,2022-11-26T00:00:00-03:00,"SÃO PAULO, SP",False,True,57312877.49,"02, 05, 27, 30, 46, 53","Sena (0 ganhadores), Quina (138 ganhadores), Quadra (7475 ganhadores)"
2544,2022-11-30T00:00:00-03:00,"SÃO PAULO,  SP",False,True,86943251.69,"25, 38, 45, 53, 55, 56","Sena (0 ganhadores), Quina (71 ganhadores), Quadra (6119 ganhadores)"
2546,2022-12-07T00:00:00-03:00,"SÃO PAULO, SP",False,True,110174385.36,"03, 23, 28, 34, 38, 48","Sena (0 ganhadores), Quina (128 ganhadores), Quadra (9138 ganhadores)"
2547,2022-12-10T00:00:00-03:00,"SÃO PAULO, SP",False,True,122289764.56,"10, 25, 31, 37, 38, 57","Sena (0 ganhadores), Quina (100 ganhadores), Quadra (8588 ganhadores)"
2548,2022-12-14T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"09, 15, 23, 25, 29, 30","Sena (1 ganhadores), Quina (186 ganhadores), Quadra (12011 ganhadores)"
2549,2022-12-17T00:00:00-03:00,"SÃO PAULO,   SP",False,True,173509265.45,"01, 06, 10, 30, 33, 35","Sena (0 ganhadores), Quina (107 ganhadores), Quadra (5232 ganhadores)"
2550,2022-12-31T00:00:00-03:00,"SÃO PAULO,  SP",False,False,0,"04, 05, 10, 34, 58, 59","Sena (5 ganhadores), Quina (2485 ganhadores), Quadra (183921 ganhadores)"
2551,2023-01-04T00:00:00-03:00,"SÃO PAULO, SP",False,True,3241276.43,"01, 25, 29, 43, 46, 48","Sena (0 ganhadores), Quina (49 ganhadores), Quadra (2428 ganhadores)"
2552,2023-01-07T00:00:00-03:00,"SÃO PAULO, SP",False,True,8197504.86,"05, 24, 25, 33, 38, 41","Sena (0 ganhadores), Quina (62 ganhadores), Quadra (4644 ganhadores)"
2553,2023-01-10T00:00:00-03:00,"SÃO PAULO, SP",False,True,11709578.55,"13, 15, 53, 54, 55, 58","Sena (0 ganhadores), Quina (31 ganhadores), Quadra (2575 ganhadores)"
2554,2023-01-12T00:00:00-03:00,"SÃO PAULO,  SP",False,True,26731937.94,"19, 25, 43, 44, 48, 49","Sena (0 ganhadores), Quina (78 ganhadores), Quadra (4929 ganhadores)"
2555,2023-01-14T00:00:00-03:00,"SÃO PAULO, SP",False,True,33722476.08,"03, 20, 45, 52, 53, 58","Sena (0 ganhadores), Quina (58 ganhadores), Quadra (4595 ganhadores)"
2556,2023-01-18T00:00:00-03:00,"SÃO PAULO, SP",False,True,41688534.35,"02, 06, 10, 14, 34, 56","Sena (0 ganhadores), Quina (136 ganhadores), Quadra (9200 ganhadores)"
2557,2023-01-21T00:00:00-03:00,"SÃO PAULO, SP",False,True,51389137.98,"03, 13, 16, 25, 27, 33","Sena (0 ganhadores), Quina (261 ganhadores), Quadra (16523 ganhadores)"
2558,2023-01-25T00:00:00-03:00,"SÃO PAULO, SP",False,True,61019360.61,"02, 10, 18, 25, 34, 44","Sena (0 ganhadores), Quina (181 ganhadores), Quadra (11265 ganhadores)"
2559,2023-01-28T00:00:00-03:00,"SÃO PAULO,  SP",False,True,102378415.66,"09, 12, 20, 30, 32, 35","Sena (0 ganhadores), Quina (163 ganhadores), Quadra (10641 ganhadores)"
2560,2023-02-01T00:00:00-03:00,"SÃO PAULO, SP",False,True,116878183.88,"04, 05, 17, 20, 48, 52","Sena (0 ganhadores), Quina (151 ganhadores), Quadra (13422 ganhadores)"
2561,2023-02-04T00:00:00-03:00,"SÃO PAULO, SP",False,True,134030908.34,"19, 22, 37, 44, 51, 56","Sena (0 ganhadores), Quina (393 ganhadores), Quadra (19908 ganhadores)"
2562,2023-02-08T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"06, 12, 32, 44, 51, 57","Sena (2 ganhadores), Quina (226 ganhadores), Quadra (14672 ganhadores)"
2563,2023-02-11T00:00:00-03:00,"SÃO PAULO, SP",False,True,4928913.08,"05, 09, 14, 30, 38, 50","Sena (0 ganhadores), Quina (49 ganhadores), Quadra (3714 ganhadores)"
2564,2023-02-14T00:00:00-03:00,"SÃO PAULO,  SP",False,True,45518196.12,"07, 08, 14, 19, 32, 45","Sena (0 ganhadores), Quina (55 ganhadores), Quadra (4623 ganhadores)"
2565,2023-02-16T00:00:00-03:00,"SÃO PAULO, SP",False,False,0,"09, 13, 25, 39, 46, 54","Sena (3 ganhadores), Quina (164 ganhadores), Quadra (8245 ganhadores)"
2566,2023-02-18T00:00:00-03:00,"SÃO PAULO, SP",False,True,4015967.86,"11, 23, 45, 53, 57, 59","Sena (0 ganhadores), Quina (60 ganhadores), Quadra (3862 ganhadores)"
